-53,1
-49,1
-46,1
-45,1
-42,1
-41,5
-40,2
-39,3
-38,6
-37,9
-36,5
-35,11
-34,11
-33,7
-32,16
-31,12
-30,15
-29,16
-28,25
-27,30
-26,29
-25,41
-24,47
-23,55
-22,63
-21,83
-20,83
-19,87
-18,116
-17,121
-16,119
-15,101
-14,133
-13,136
-12,154
-11,129
-10,178
-9,166
-8,174
-7,177
-6,179
-5,154
-4,194
-3,206
-2,180
-1,186
0,140
1,133
2,99
3,79
4,67
5,75
6,49
7,34
8,27
9,27
10,22
11,19
12,17
13,14
14,8
15,8
16,2
17,6
18,1
19,3
21,2
