-8,1
-7,15
-6,103
-5,516
-4,2311
-3,8517
-2,20832
-1,34348
0,47841
1,15866
2,10218
3,7069
4,5105
5,3890
6,2670
7,2046
8,1635
9,1341
10,1046
11,900
12,761
13,606
14,528
15,446
16,372
17,358
18,282
19,230
20,199
21,183
22,190
23,158
24,122
25,129
26,99
27,115
28,97
29,79
30,85
31,57
32,43
33,57
34,48
35,40
36,50
37,50
38,36
39,50
40,38
41,32
42,30
43,25
44,22
45,17
46,10
47,7
48,1
